x_0,target
1.2372219467522998,0.1855747327742483
1.2581616442914751,0.1807891407976439
1.7869414517375195,0.0808210029952126
1.8519417639482216,0.0718063273806181
2.159915226079345,0.0387139443343182
2.144436151937911,0.0400253715147967
2.39621562614843,0.0225986932153881
2.3684965307389607,0.0241414151776904
2.042333578142742,0.0495634428947776
2.7550423811877307,0.0089682223996275
2.2201058537314418,0.0339327880101423
2.7252449626802524,0.0097311948810934
1.5207003424663668,0.125530904592359
1.3615582248150928,0.1578896460051518
1.135548697809845,0.2093654570409331
2.9605002218463468,0.0049855112907475
1.9145566313219209,0.0638191433918821
1.3077135081308606,0.1696537229885993
2.840504739180094,0.0070609751071307
2.234944955562527,0.0328294923558269
2.03973323674031,0.0498271943984735
1.020114447878372,0.2371042700484609
2.7395695694699445,0.0093576672387171
1.2488792767079342,0.1829050236891668
1.5980471255426802,0.1112677476821306
1.3646643097128996,0.157222564013368
1.6199600990798095,0.1074130179263632
2.933518054178029,0.0053981303313572
2.7803671989324936,0.0083611490625718
2.2917797219731413,0.0288667264742341
1.4263555688135323,0.1442534239653529
1.3103036529308592,0.1690794823855191
1.86729550680845,0.069785097974255
1.280810317113378,0.1756650771877833
1.5055142216152395,0.1284487779940019
2.195024950625669,0.0358645548917318
1.6271468452306266,0.1061669991240022
1.8269899843084605,0.0751788953327214
1.3362364195526215,0.1633757661265865
1.5844440130687714,0.1137024934394873
2.2420465494743764,0.0323117318926598
1.4031365940167306,0.1490706858369737
2.8439501515383543,0.0069921669374381
1.4788236529792305,0.1336677238182699
2.8983119112931064,0.0059817357091022
1.8093904231718831,0.0776234749779881
2.626194464631393,0.0126843387443288
1.3332136500275555,0.1640362479467563
2.818410132599782,0.0075164872514341
1.6735720251160668,0.0983364816709528
2.0185040269151573,0.0520204802727369
2.9468020006685105,0.0051913601296054
2.8223149570668378,0.0074341621779046
2.7746246630393827,0.0084955775121111
2.070140291286388,0.046809039359208
2.589148804306756,0.0139708215591624
1.6033942137070811,0.1103194495065309
1.3346959485523993,0.1637122163815753
1.619140198514074,0.1075557431987557
2.74698282412849,0.0091692860651706
2.058435260076785,0.0479538402047918
2.052216836922057,0.0485706662172386
1.3922500877853776,0.1513562897585062
2.1686684411348485,0.037987431005168
1.7456998490579283,0.0869282237936302
2.66844280558084,0.0113421201448267
2.517037337354991,0.0167949503522673
2.561902443690297,0.0149864233356352
2.6409422988668485,0.0122011307614068
1.21944878951888,0.1896706355191731
2.120415071511946,0.0421290155193071
1.2010107740194116,0.1939505648290208
1.8048786261583896,0.0782589592595407
2.553857660682441,0.0152980025909397
2.961172592178525,0.0049755961145014
2.1551498359324706,0.0391140343791531
1.4550057017643525,0.1384204717749713
2.247951824760042,0.0318861913347901
2.389796453986736,0.0229485143460359
1.2856697496440104,0.1745730699916095
1.0727333709152749,0.2244018242877028
1.7272903416039118,0.0897520424020609
1.9173062534209284,0.0634838225896805
1.4735370254524396,0.1347149497913018
1.8495403680622884,0.0721261709158359
1.4551903204443235,0.1383832917325568
1.2531543323883585,0.1819294283180559
2.939421302516301,0.0053053616906151
1.6785894036411353,0.0975129854042822
1.1009099986817816,0.2176341263153927
1.0453489744416091,0.2310050349476435
1.273891159961274,0.177224519778081
1.0158614153479568,0.2381330469274278
1.1976370666322058,0.1947369111640016
2.898551734875896,0.0059775791758059
2.5167000036280505,0.0168092157347382
1.1759468873158678,0.1998148534181654
2.294346189410833,0.0286973426344744
2.340260980865975,0.0258008133466746
2.7287460183816634,0.0096387297316148
2.8918333464190518,0.0060949873901505
1.1349546335126437,0.2095067033424321
1.3983725409470782,0.1500688012804696
1.125934149302498,0.2116540054142009
2.969017569059305,0.0048611939821859
2.6455867821445507,0.0120522580792345
1.858590971757328,0.0709259620994427
2.774823019583786,0.0084909029633193
2.6118002159224893,0.0131716469597903
1.3115088043977683,0.1688125746519761
2.72965803414574,0.0096147680413896
1.091188719026946,0.2199654163335741
2.990809104290748,0.0045555542219403
1.4915588247378018,0.1311632698562022
1.6994539251634426,0.0941364121978883
1.2492624567591128,0.1828175028088168
1.4471387207117778,0.140009672188806
2.4819617998816565,0.0183338587957789
2.4811349407463035,0.0183715164960684
1.1423387759525878,0.2077525704068228
2.321318544817233,0.0269654617453888
1.6262999569512282,0.1063133612018851
1.02689565515031,0.2354643218712604
2.597342236362108,0.0136771068107132
2.1500005697623688,0.0395499931410239
1.1467263489995303,0.206711910261707
2.3273254088742736,0.0265915890958397
2.8391380622238054,0.0070884328369078
1.6215145992263031,0.1071427382733233
2.580032340495668,0.0143039154399301
1.5961053362202469,0.1116133452199691
2.3266647012805928,0.0266325041328767
2.009034578261608,0.0530219923482973
2.236813426300441,0.0326926274990365
1.7900228785803385,0.08037681732334
2.788743282696257,0.0081683930252181
2.985182555002377,0.0046327901113117
1.8612695439172284,0.0705734907049046
2.8758932601365648,0.0063817076860258
2.8057644648564435,0.0077885883444234
1.7775371270410432,0.0821870401129706
1.212780930688062,0.1912149050491952
2.1930920683849653,0.0360169742966368
2.887824062685449,0.0061660154631201
2.1628970689557607,0.0384652363072936
2.9260782394439864,0.0055170859544998
2.529703424345965,0.0162666506279465
1.9145022261197,0.0638257911630903
2.9460929370500484,0.0052022173538956
1.2782047604567432,0.1762516918773334
1.754106199062272,0.085658843152028
2.110765412513272,0.0429979066713233
1.4313669265769002,0.1432241816481628
2.2677142923012177,0.0304946936571682
2.1525755396286947,0.039331511576513
1.367472868460598,0.1566205064263803
2.681173165505822,0.0109624080947855
2.1024125406629013,0.043761196506453
1.2626793954613629,0.1797626047482918
2.2314298029196613,0.0330882178591391
1.1095353519257145,0.2155692917255922
1.656234650603872,0.1012163329732278
1.0372980214053922,0.2329498404080801
2.3440930662708666,0.0255702762803511
2.9578495705401764,0.0050247701158299
1.2001067955281437,0.194161169627771
1.931180609044632,0.061811378979873
1.827263968148346,0.0751412699507462
2.3962377228094374,0.0225974966777057
1.0486240769470232,0.2302142779332241
2.0725111068854107,0.0465797362293661
1.1848392419114917,0.197728471050387
2.0791953453069136,0.0459378825154118
2.133692275830504,0.0409558796753607
1.9193354046068096,0.0632371881431922
2.378034468116268,0.0236010872291678
2.867037790527507,0.0065460636506157
2.40391343484408,0.0221850102014342
1.3926971843582543,0.1512620891706381
2.711290308656891,0.010107413625073
1.9634272813069604,0.0580493436406817
1.1891557255400629,0.1967179694818204
1.71524984127949,0.0916315584375713
1.5835372525937128,0.113865921679942
2.990231838786974,0.0045634253780527
2.2539313743028693,0.0314598907746536
2.446162103419612,0.0200246142164823
1.379778556776526,0.1539953354866698
2.5503378656389195,0.0154360414865633
1.31659450019624,0.1676881839346721
2.9065242872348884,0.005840842380266
2.1158762808359297,0.0425359894371803
1.356428172678231,0.1589942522124939
1.970000684879764,0.0573037116041311
1.655596732832872,0.1013233081277434
2.566646432501688,0.0148052195521842
2.2812171906173138,0.0295723797867228
1.4366802885965193,0.1421370339327166
2.82627377418722,0.0073515047668071
1.3130370490867236,0.1684743646496255
1.6823525173425669,0.0968982781581423
2.1570284733812173,0.0389559230304162
2.138477581017438,0.0405393684929273
2.150234386295838,0.0395301150508231
1.019746566162222,0.2371932515316266
1.19473471511146,0.1954141643603222
2.8322407069472684,0.0072284384782563
2.602372305828516,0.0134994094049488
1.7747734105811348,0.0825914708172719
1.519206306717035,0.1258162921960006
1.1057369150418854,0.2164781639785193
2.5667836423744435,0.0148000063880793
1.8586114002724303,0.0709232692008406
2.2080881148767664,0.034847806158431
1.0176474264980642,0.2377010052549764
1.2963109943954538,0.1721912277852162
1.113882155024082,0.214530092121026
2.401951494886143,0.0222898463441203
1.029145942790754,0.2349202418131027
1.9577336912390493,0.0587009636292917
2.08191063441643,0.0456790971702893
2.2160698859083423,0.0342379225472254
2.3001818568316112,0.0283151913806851
2.07556101734652,0.0462860202665949
1.2862173249265465,0.1744501874769941
1.6161039197553826,0.108085308198666
1.5323954242109208,0.1233096754267727
2.74236956491581,0.0092861248129569
2.242767331578293,0.0322595490497412
2.252502772753713,0.031561321734225
1.57729582109052,0.1149946599609181
1.6958042219210394,0.0947214771793105
1.8018797375879327,0.0786833406578313
2.2827532722048853,0.0294689007348888
1.7144263255414494,0.0917610515849458
1.4931658583073844,0.1308490809905385
1.4631764988530334,0.1367800296415428
1.1687703654304535,0.2015030791120821
2.198073181966585,0.0356252226764789
2.7858934871777405,0.0082335352983406
2.145610630624395,0.0399246631363169
2.116073899467311,0.0425182064719569
1.5855938464527752,0.1134954584906891
1.3595108559594162,0.1583300632573393
1.5744262175487704,0.1155158544520988
1.3989209798917903,0.1499537317908673
1.1230825180424362,0.2123338021036671
2.7070309648971125,0.0102247210800446
1.2610953790290191,0.1801222826463903
1.416178730950874,0.1463550687210982
2.65915808794529,0.0116261384450445
2.879079311819772,0.0063234687086503
1.3793354496116474,0.1540895003186857
2.0505644277133768,0.0487355873522301
1.9159592337989888,0.063647933189754
1.2350263511802742,0.186079072012474
1.9624562245108763,0.0581600986389468
2.4778535294111554,0.0185216013075302
2.212612762356776,0.0345010282418723
2.565218348795013,0.0148595708195373
1.159242393147922,0.2037503118642331
2.486146873092623,0.0181442482286372
2.7749048893671167,0.0084889742402099
1.5450960381364751,0.1209232276800669
2.3826950141106096,0.0233407084681006
2.6644360358594987,0.0114639468147095
1.4313949560238317,0.1432184354923761
2.2621806662965382,0.0308793001787503
2.005887894238739,0.0533579842063088
1.7667559061779978,0.083772394315211
1.4618151228834166,0.1370526308758832
2.171528614891284,0.0377523786056658
1.303536087372435,0.1705815668434113
2.0610289796732144,0.0476983362700329
1.546640390645278,0.1206348840713124
1.7768833699583708,0.0822825857534293
1.9841156333447336,0.0557266964767119
1.171310292629821,0.2009051377107845
1.5786658388240706,0.1147463259361458
2.509106844835081,0.017133029777651
