0,target
-1.0,1.5
-0.8947368421052632,1.430354503347651
-0.7894736842105263,1.3364889656946577
-0.6842105263157895,1.2335141543819304
-0.5789473684210527,1.136260684238959
-0.4736842105263158,1.057683896508798
-0.368421052631579,1.0066037501022336
-0.26315789473684215,0.9851845500824529
-0.1578947368421053,0.9871019729453903
-0.052631578947368474,0.997673339621532
0.05263157894736836,0.9968017985000149
0.1578947368421053,0.964249378405961
0.26315789473684204,0.8852817711610705
0.36842105263157876,0.7543718596538643
0.4736842105263157,0.5758002663871297
0.5789473684210527,0.36166462696436036
0.6842105263157894,0.12874999656146605
0.7894736842105261,-0.10440705443185869
0.894736842105263,-0.3195852725784201
1.0,-0.5
