0,1,2,3,4,target
17.17730424143228,19.413264714630714,32.94628483641597,46.136838073473356,-21.96131865058546,16.518358127152375
14.847660166781225,-45.35926219982361,34.83237223924914,3.1336037215765273,-11.543208288269533,-3.642089549310156
4.072318466648497,-7.931572008065125,-41.683701253376995,-17.63033140663923,-30.946324252645553,4.214997363550116
5.475324064620345,-46.868408991043474,27.729961038089428,46.05160398615057,30.975690138039525,14.928474213809462
-47.318648658466586,46.25464540483195,25.014632148357904,46.17728955097378,-11.973533880414791,-4.052582153639595
27.827739372366864,42.023349225837066,31.582066388538053,29.25930240713734,-29.47669753611768,-1.8539491268855182
-32.481697295904766,-23.373162275066207,-20.089152242360875,10.497961481485419,25.552586932694425,0.993871886688332
36.43131917092067,-36.29112441775747,-22.428236878138097,34.54625661314634,44.58624316792782,-4.0958504887952545
-31.647548811470905,19.304318788167606,28.864270253246175,3.107762267114211,-39.37502898821917,-1.9149446689444742
7.2454070286459995,-22.370950545552184,-32.72037360581821,30.394323095853508,-26.65835091010903,1.5715704645359958
-6.724983000031671,-43.84111839653585,7.119402602377811,47.90064414747667,7.310562612927306,17.687321215867577
-38.11506950271127,-32.17445590797408,-19.417511273308776,4.035069837493566,5.003815573752732,17.8447846288404
18.92701297797518,17.07943452545213,-33.8161620625706,9.800744684061158,18.64861769058369,17.755871589161472
42.851000527384755,-21.310170852295684,3.7528655814858,-21.372642085950066,-31.25479591761571,11.870411410590567
3.2573005166778444,-2.224712291814555,-4.569245100711186,-1.2526098400098533,-0.8365920920622401,8.09986986340995
-29.34327177842988,-36.583907202161924,41.41184414100387,5.9901872362974515,-0.9285019941871369,-1.5617774406293643
-4.383460626156001,-8.159521629148216,-46.8818394611768,25.660070004389453,-46.989341691901465,16.482149748562378
-28.856772680286735,35.54296788387475,-31.728246118356584,-11.99535950894677,-21.36483764270928,-2.708081953196017
-41.567620512501456,-38.02782733511493,29.999873604254162,18.211706849641686,-45.154140027956444,-1.8861172804511623
-41.62648785154182,44.670173079130976,34.73425935980299,-11.841245503025021,-4.118332921114607,17.77273977891434
37.84716573288195,42.83965791592327,-1.532488013568745,28.99928024743292,44.26820722732627,15.25826230441266
-41.06012024972529,-10.30845751299384,-28.28517503754465,-6.706367000447997,39.8297198879295,15.458850867194826
30.93971074709087,-22.97260050961283,-22.771723977239944,-25.448373881139442,42.383249198759884,-2.2028507871702923
18.054655562809586,15.792284962396295,-0.33490565581646337,-11.500282083771921,-38.13709176025309,13.77812016099655
-21.926532447111303,6.042625877719367,-45.533401364644966,14.038338394605091,-49.654331957438735,9.647900972796268
-9.374536972081103,12.540681135319197,27.290406878499695,5.189559480240646,5.791752369599465,17.869808933599135
-47.027238125405866,-21.563087796249047,-5.579921023353116,-21.048112385207794,-3.446297432071688,17.11633499396939
36.31137006543571,-31.825906197934174,18.843718267363613,-20.239495115110827,-13.130925529178327,4.84491898015619
8.800594862292613,27.38350550536714,32.88062813877649,-19.417618783238833,44.62986492080363,2.0485178043786787
-27.368451865822085,4.611384788494696,25.41936796175989,23.646536639572133,29.10718132355015,17.764302644013352
-34.026821741774405,-9.42589609741168,38.33250914937898,-21.682396428092577,-3.526786596424593,13.238542142454644
-47.817268324865715,-34.16215082269345,-29.834941081430365,-9.99593328724211,34.37134352748663,4.044258261392914
-29.018461573760103,37.920507623873874,-34.320376170688114,22.737244625290387,41.165324024637044,11.291804450074338
24.50555719159223,-41.69393696470945,-41.57272308764149,-34.55400779689667,-29.20629542210196,4.2808373880580275
0.233232269642059,-4.80803489597006,27.128962752444536,39.5681564481952,-36.923160393989185,17.823754809057636
-47.96665714856889,-23.335380916558933,39.760304825382704,20.284213545033978,8.000642447160104,14.682245161337022
-45.182617205072816,9.915043326662385,-38.995874966445385,-0.710397282369513,-13.52584644153653,-2.4449820240032905
-10.470924522112504,-12.455157720340381,-18.722617432073374,6.27787945432582,-24.21235402773817,17.640858619647727
29.209804674419487,-15.669237930303801,2.4191364988440327,-44.72425370713673,9.578342871375398,3.777267054346221
5.7441189560134305,-34.06588916803136,-33.37610649909911,29.642735443889848,29.97363114764393,16.286370832319513
39.7031451164832,-19.50202181160683,41.48738181403708,21.27522483028507,-6.220790627187078,2.8807188062257616
6.663307945285865,19.555926254136097,-11.552451505261395,-32.648733972920574,-6.523555388470278,-3.089045383169899
-17.905089702539655,-26.625858382860468,46.460983235847664,-28.87063613071271,-23.916495496344737,8.261632990938974
39.32909540906101,16.63178344824766,-21.89550357076281,11.45370474339905,-43.6512222212038,-0.3787148617324583
-16.42017086429646,34.503142116494075,44.20607292828252,-12.503456171508972,-40.759551302773644,-1.2084018015596891
49.94892697309908,-36.40683920330383,4.223897680128843,-1.3580466927126977,21.757238418215493,17.535381294995684
-37.21975309067932,-17.42202421886536,18.34601364897034,35.78780950261471,20.28769919883476,-1.1127123583562435
1.1770861134917325,34.91309100105286,-42.44634829359772,-24.528553388268026,0.2933422867694375,14.728363051477812
37.900891445677416,-13.844074380300142,-45.577940984906164,-26.309036352563155,-22.546028368940874,16.72727327378827
20.099106075713422,-43.260044300843134,18.607816001374616,-37.06160320534989,-33.24537549978227,17.3395597486565
-35.10191891441274,22.790515172843882,12.081954024331168,-16.25774099072428,-13.87732342641597,16.0227744153009
26.141796418263823,-43.54262581371293,14.569553044923097,49.12827697038665,37.30233612483714,7.862654550745389
-37.9827865300621,22.426982640595554,-34.90192227497604,10.432605324119393,10.072052872989644,16.086508874405656
-26.965875556348927,6.027809369446878,29.627686454327502,-25.502928878177688,43.16268482696336,5.610635510736313
-33.96755625554291,-31.47065975349903,-41.01838003536091,39.740871177318866,-24.20333546024388,-1.2815882847011428
4.942966875604668,2.114090701375872,19.80146642428045,14.438345383126077,-23.495559947480505,17.677110089257877
9.057993184601088,43.29531413916469,45.405510938400155,36.39239557562345,35.398466140650015,11.936351375983623
43.310412228494556,-0.22580903829067012,-47.369179754630174,-9.935282060815545,41.42775213960604,-2.425477988105217
28.970080821435985,-4.549284204076102,18.97781621206191,44.26605215481064,-45.52499388521268,-2.5165260978461985
-20.825762293913986,-2.7014612219337764,28.889318807597036,-49.767651368197875,-45.61016252114347,-4.074161510950613
24.388352598476317,-34.879253700382094,11.725294891010982,21.585742134765212,-21.42697641610458,15.847445160830805
10.543060472239851,-16.146055799539717,-32.92645698064381,-47.12620733737567,32.766055060701035,-4.010229966309677
-19.683849088452764,22.08057653447709,-6.94273650509021,-42.59050594360922,-14.42224130188928,12.54136427363143
5.413501882650721,42.59078829325162,34.93433520555401,-37.01219091985889,24.55789045555686,-3.483883629266452
-25.766651000900907,25.712440718036575,-19.102196963306838,24.46979415917113,-38.541787410565,13.93940888969696
-28.633929649174394,29.239115512953077,-27.099138545767577,-0.6289325546497508,-45.96423830448592,8.314249680852125
24.431625372348407,-22.277818941581184,37.867094116905605,-1.635080468267617,-43.10370878472918,16.16047145208413
21.17457059654778,34.92790871526795,-47.09911954171133,1.001338937474813,-36.38032183195236,-4.063558116329506
-1.159700279432549,-17.68689445662801,20.80578094884909,23.04374091433553,23.135320293411027,9.920042448978954
-26.990999487395882,-33.745825788312274,-49.85849019462686,26.275847867174804,35.65528438357718,-1.7444368333488915
-42.99002699808302,-3.2616351528978456,-47.290641956577005,-33.01146222133519,-22.5394555999466,4.329164572917776
3.2122212687151404,21.897666860985893,34.70836441223841,45.89755729585295,20.51197322472933,13.909218807994668
-46.44392045422284,24.957197232892014,-45.4682770881839,17.906731239862566,-13.758216795362976,-0.5603881834441324
-8.892061998171584,32.49288876704229,-4.013937387318933,-46.85481804181926,-21.11664566809761,17.64387391733132
-44.67732434613265,-27.495423506924865,42.84872104808947,3.9518619252026497,28.090024019648865,13.999987050304235
-14.741717920438091,37.54490966422243,17.94763019884043,2.929983412435952,39.42588347392257,-2.118650788954457
21.553642263842207,-47.658548612857665,-8.899856390833627,31.91283494608693,41.01604150832031,10.456613129261125
-45.400489676408164,-15.590315906553165,-31.133074028446252,22.605232502287578,18.508432060127262,7.6959236037676675
17.318082334273583,-45.04555121730034,44.68532168036671,14.267848856143928,-16.308700576678717,0.408466480647113
14.258921408122987,24.378409392128333,33.351242856008724,48.21005395662496,31.588417513153047,17.14071324964572
-14.684386029459148,27.843080203177166,33.020555037922946,10.291511502449524,0.8432850065238213,-3.382527437929892
11.093664642555765,-43.700823966340906,-35.000599980690225,-34.77513560434939,6.863437116491788,17.717136874036132
38.57470282978039,-48.605219827942406,29.749513955929473,-4.317764152621649,31.54874386914011,17.857153130489213
