0,1,2,3,4,target
5.165574122021738,2.7063612392722067,3.915003874217667,4.810799685358755,2.549711768939658,0.7094753658401762
5.9703181497397,1.5904494459528318,4.946095709631983,3.7316932138693266,2.7550990522187258,0.49523920069769933
5.65600034435407,0.06770618949209224,4.695153008216507,5.457049877558027,4.176858395832958,0.3231193338060102
3.539703214036806,0.3156660559054442,3.2520642546525202,0.2348562141467871,1.361814531082496,0.4368693921193361
1.9241602429242666,5.692442456732892,3.566861349840645,1.1248872535397236,1.7225286446549057,0.5297735312133063
4.2792264993446,5.295905020185379,0.96952919261759,2.7173472060335717,0.8629783674408991,0.48362526914869824
1.5689299421052592,4.38489125927071,5.226368506206119,5.907160629537054,5.065219624622648,0.37538499870390807
3.011928998691205,5.1114299988738345,3.559378311345717,0.6297852901621324,4.152899392747723,0.5981477344453794
2.9776716436469046,5.008392146049792,2.6641800136960656,0.8145719477494346,0.8977937359591606,0.5451885059786974
5.748026445146202,1.9848196793225237,1.1680838705478769,0.25700604278989697,3.937839455169339,0.39460627169235996
3.005626418093804,1.1416684390250216,2.2363339756343192,0.798372982851725,3.0092565007333083,0.7202607479674598
5.331390083433312,3.371877317706647,5.551064531467928,4.896440133529066,6.0439314635021715,0.3339611063095197
2.576421844176548,0.31078908765624663,0.9170468707614166,0.17641265127214328,5.465943504234706,0.32463853505826507
5.733475705984007,2.2834264026327684,1.5357580405205207,2.55777378953747,4.422740126582976,0.5763979398070243
3.868004001660858,5.393596861306855,4.909614271556196,5.799824253402531,2.844478525964502,0.43492317725989266
5.042039206425287,3.713326707311545,4.7757705921889695,3.4724277716426526,5.101120864284586,0.5724092820906022
3.564788540346175,2.5172633999700986,3.7979360346810926,0.7748241638270754,4.674901550840019,0.7170810322590434
5.081308356220995,0.2400611438355657,2.1393628094335684,1.135517785624409,2.252222700562469,0.4602935130136258
1.9678446858549823,5.533201244553908,5.660582695971686,0.996511102362158,1.6617591363915014,0.3942283426518888
3.439922028672834,3.8011534665579254,2.0685169576645652,4.794256110197291,1.4042123490958933,0.8019932970964593
4.342195450794356,5.293968279577007,5.501620184012218,1.7258714940337765,5.750047142423242,0.36353000961187465
0.4019662850044005,5.684649893959311,0.17896247572903262,5.405282614916641,0.6909363582189303,0.26293276678818944
5.138768977710833,0.7374745407357715,5.4490933619327775,1.2451687336485238,4.643668745801026,0.3777506069774513
3.4629918061035143,0.15296086387460622,5.433368161600195,2.310718496332857,0.4466163732054777,0.38115347314091896
4.017987752873659,4.987328792237408,1.4446738192055906,2.896593970139543,3.698888311434299,0.7749563853950473
0.8734152207362254,4.048059972067753,1.1354222122125917,5.402542052866956,2.471255604713585,0.4962970826384461
4.0882253912704885,5.599789368168469,5.835458106518191,3.988849469955479,0.6393004730577228,0.363191454558795
2.661778616033825,3.446883636346558,0.5188876047426332,2.345026849574582,0.5293389774528019,0.5554576369214796
0.14566200096849607,4.905349353993482,2.6759263748391175,5.287173412681109,1.540647852444348,0.4124817608080863
0.31356922978965857,4.585177059959831,4.538174803820669,1.5006448298273918,3.934686152664329,0.4946238724897553
1.0503578104280678,3.6955745781248317,3.877680604135868,0.6217489690414961,3.161378482174894,0.6354300729381046
3.0025727552139347,1.7696850175132972,1.81224359871419,3.587362274484272,0.2800290045341058,0.6382564467134564
5.591775951336987,5.383777563275395,0.3333282733244704,4.471497489701402,1.426274123962946,0.3430207640039136
1.4776699786820864,2.2147038240309764,0.8230496175694739,4.475110323982671,1.2468732284919684,0.5579517820767514
0.48457340671231347,0.5198224473923971,1.4900626188471628,1.1906817399804066,5.7139284603056915,0.3289733098345629
4.459332492621111,0.09109330088131835,5.821281731925802,4.912774744064758,4.937202436336103,0.32297153844801896
5.111389624354109,0.7822467456396465,5.884568296886222,1.4024575615336006,4.322999879907698,0.3703758515571907
4.616250494654791,0.6881155496482168,0.31392352835342846,3.9385087714856084,3.65633654339721,0.4654700675587533
5.6320335340712,1.440277444162419,3.129549560497548,5.383447041724784,5.688099883734332,0.36651760719435905
3.880601403610115,1.7373862118065004,1.198868801239206,4.017064929951083,3.603562482788424,0.8324707030705234
4.94201564985378,5.374972979029301,3.656682036133771,2.0634174866377304,0.7613921580465897,0.4823530042449179
5.902998866815652,1.6029619391750778,1.8664737748871292,6.027792841043714,0.4926405144551313,0.3113482009448029
4.20957519762857,5.870291187016563,4.3919290896345,5.918531716312944,0.1211366430500564,0.29900021634024315
0.22520258105468532,1.8785404771415863,3.602124834798796,1.1011004560835445,2.163314527943026,0.5368957857331391
1.5923017978780551,3.228801243394341,0.8835022992875126,4.65050197409644,5.6824738171796545,0.4665626384239284
2.9988494340855385,3.3380840527203226,2.0851846480597507,1.9600545670395857,3.6170462948132114,1.3489047458149979
4.447951439525762,4.02517901893158,2.1454257098945027,3.082895354958752,5.391595425222796,0.6847226698486865
3.231353062556588,2.154966370610846,5.573509777697979,3.4935647070872187,3.811322908706167,0.7523090452708227
1.742347178587854,5.391050347540209,5.608603836816312,1.1989296572121675,2.330226607971614,0.4386719670974871
3.05168954504635,0.738438078493298,4.434251207809008,2.8317427844047973,1.122560974249023,0.6358290247940597
5.041488718533509,3.626807496583198,2.7311118094117273,3.998925275239383,5.588170288069397,0.5770559608059602
3.441227754130497,5.566695130129668,0.159604628264798,5.303621911260844,1.0403054792676365,0.34485697974134866
4.909798518598857,4.068609731294735,3.7636046646471857,5.217728370648001,5.35458753128338,0.47996734397916246
5.16943969140158,2.3110509915398856,0.4030171024544577,0.39907566851426196,4.021350751891521,0.40431150973186764
4.166755087082886,2.552079867104498,5.874338559166405,5.097054365448057,2.7518853784501127,0.5185923147454521
3.8483530657427023,6.031411776770642,2.9448751935401964,5.401537949609552,2.1565576217941587,0.4674867937618941
0.6571380783629339,2.724822936976784,6.033521201570735,0.4308400952173989,1.8795932991471191,0.3620188755182409
0.05514667868073948,3.882577685000821,5.876906226357932,3.2638929961578578,5.684663823935471,0.3332805278069015
3.694236099046722,2.145827169683722,3.175827935446691,5.883126163631135,1.9948304279429683,0.6424558138832362
5.0509552982426476,5.272854475908503,5.427120461700918,5.136944119194542,5.766681296611519,0.307841450668748
3.6719773979097443,1.8422803334295463,3.325840176145292,1.1117094623501391,2.8251983830992073,0.9529039578106854
3.223393201756194,2.593538323419639,3.051633672413856,0.22640532051734924,2.758086574536243,0.7710616726863142
